Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Hyperion,v1,1.2,1,0,"[-852.798, -4.252, -309.493]",907.231,"[-0.595, -0.003, -0.216]",0.633,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.257, 211.315, -4.231], [-0.257, 180.366, -3.806], [-0.257, 149.417, -3.381], [-0.257, 118.467, -2.956], [-0.257, 87.518, -2.53], [-0.257, 56.569, -2.105], [-0.257, 25.62, -1.68], [-0.257, -5.33, -1.255], [-0.257, -36.279, -0.829], [-0.257, -67.228, -0.404], [-0.257, -98.178, 0.021], [-0.257, -129.127, 0.446], [-0.257, -160.076, 0.871], [-0.257, -191.025, 1.297], [-0.257, -221.975, 1.722], [-0.257, -252.924, 2.147], [-0.257, -283.873, 2.572], [-0.257, -314.822, 2.997], [-0.257, -345.772, 3.423], [-0.257, -376.721, 3.848], [-0.257, -407.67, 4.273], [-0.257, -438.62, 4.698], [-0.257, -469.569, 5.124], [-0.257, -500.518, 5.549], [-0.257, -531.467, 5.974], [-0.257, -562.417, 6.399], [-0.257, -593.366, 6.824], [-0.257, -624.315, 7.25], [-0.257, -655.264, 7.675], [-0.257, -686.214, 8.1]]","[[-0.001, 1.125, -0.023], [-0.001, 0.961, -0.02], [-0.001, 0.796, -0.018], [-0.001, 0.631, -0.016], [-0.001, 0.466, -0.013], [-0.001, 0.301, -0.011], [-0.001, 0.136, -0.009], [-0.001, -0.028, -0.007], [-0.001, -0.193, -0.004], [-0.001, -0.358, -0.002], [-0.001, -0.523, 0.0], [-0.001, -0.688, 0.002], [-0.001, -0.853, 0.005], [-0.001, -1.017, 0.007], [-0.001, -1.182, 0.009], [-0.001, -1.347, 0.011], [-0.001, -1.512, 0.014], [-0.001, -1.677, 0.016], [-0.001, -1.842, 0.018], [-0.001, -2.006, 0.02], [-0.001, -2.171, 0.023], [-0.001, -2.336, 0.025], [-0.001, -2.501, 0.027], [-0.001, -2.666, 0.03], [-0.001, -2.831, 0.032], [-0.001, -2.995, 0.034], [-0.001, -3.16, 0.036], [-0.001, -3.325, 0.039], [-0.001, -3.49, 0.041], [-0.001, -3.655, 0.043]]"
Hyperion,v1,1.5,1,0,"[-1168.538, -2.016, -425.797]",1243.7,"[-0.522, -0.001, -0.19]",0.555,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.057, 331.138, -5.476], [0.057, 288.559, -5.275], [0.057, 245.979, -5.073], [0.057, 203.399, -4.871], [0.057, 160.82, -4.67], [0.057, 118.24, -4.468], [0.057, 75.66, -4.267], [0.057, 33.08, -4.065], [0.057, -9.499, -3.863], [0.057, -52.079, -3.662], [0.057, -94.659, -3.46], [0.057, -137.238, -3.258], [0.057, -179.818, -3.057], [0.057, -222.398, -2.855], [0.057, -264.978, -2.654], [0.057, -307.557, -2.452], [0.057, -350.137, -2.25], [0.057, -392.717, -2.049], [0.057, -435.296, -1.847], [0.057, -477.876, -1.645], [0.057, -520.456, -1.444], [0.057, -563.036, -1.242], [0.057, -605.615, -1.041], [0.057, -648.195, -0.839], [0.057, -690.775, -0.637], [0.057, -733.354, -0.436], [0.057, -775.934, -0.234], [0.057, -818.514, -0.032], [0.057, -861.094, 0.169], [0.057, -903.673, 0.371]]","[[0.0, 1.129, -0.019], [0.0, 0.984, -0.018], [0.0, 0.838, -0.017], [0.0, 0.693, -0.017], [0.0, 0.548, -0.016], [0.0, 0.403, -0.015], [0.0, 0.258, -0.015], [0.0, 0.113, -0.014], [0.0, -0.032, -0.013], [0.0, -0.178, -0.012], [0.0, -0.323, -0.012], [0.0, -0.468, -0.011], [0.0, -0.613, -0.01], [0.0, -0.758, -0.01], [0.0, -0.903, -0.009], [0.0, -1.048, -0.008], [0.0, -1.194, -0.008], [0.0, -1.339, -0.007], [0.0, -1.484, -0.006], [0.0, -1.629, -0.006], [0.0, -1.774, -0.005], [0.0, -1.919, -0.004], [0.0, -2.064, -0.004], [0.0, -2.21, -0.003], [0.0, -2.355, -0.002], [0.0, -2.5, -0.001], [0.0, -2.645, -0.001], [0.0, -2.79, -0.0], [0.0, -2.935, 0.001], [0.0, -3.08, 0.001]]"
Hyperion,v1,1.8,1,0,"[-1510.28, -0.772, -553.828]",1608.624,"[-0.468, -0.0, -0.172]",0.499,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.205, 485.587, -2.678], [0.205, 430.204, -2.6], [0.205, 374.821, -2.523], [0.205, 319.438, -2.446], [0.205, 264.056, -2.369], [0.205, 208.673, -2.292], [0.205, 153.29, -2.215], [0.205, 97.907, -2.137], [0.205, 42.524, -2.06], [0.205, -12.858, -1.983], [0.205, -68.241, -1.906], [0.205, -123.624, -1.829], [0.205, -179.007, -1.752], [0.205, -234.389, -1.674], [0.205, -289.772, -1.597], [0.205, -345.155, -1.52], [0.205, -400.538, -1.443], [0.205, -455.92, -1.366], [0.205, -511.303, -1.289], [0.205, -566.686, -1.211], [0.205, -622.069, -1.134], [0.205, -677.451, -1.057], [0.205, -732.834, -0.98], [0.205, -788.217, -0.903], [0.205, -843.6, -0.826], [0.205, -898.982, -0.748], [0.205, -954.365, -0.671], [0.205, -1009.748, -0.594], [0.205, -1065.131, -0.517], [0.205, -1120.514, -0.44]]","[[0.0, 1.149, -0.006], [0.0, 1.018, -0.006], [0.0, 0.887, -0.006], [0.0, 0.756, -0.006], [0.0, 0.625, -0.006], [0.0, 0.494, -0.005], [0.0, 0.363, -0.005], [0.0, 0.232, -0.005], [0.0, 0.101, -0.005], [0.0, -0.03, -0.005], [0.0, -0.162, -0.005], [0.0, -0.293, -0.004], [0.0, -0.424, -0.004], [0.0, -0.555, -0.004], [0.0, -0.686, -0.004], [0.0, -0.817, -0.004], [0.0, -0.948, -0.003], [0.0, -1.079, -0.003], [0.0, -1.21, -0.003], [0.0, -1.341, -0.003], [0.0, -1.473, -0.003], [0.0, -1.604, -0.003], [0.0, -1.735, -0.002], [0.0, -1.866, -0.002], [0.0, -1.997, -0.002], [0.0, -2.128, -0.002], [0.0, -2.259, -0.002], [0.0, -2.39, -0.001], [0.0, -2.521, -0.001], [0.0, -2.652, -0.001]]"
Hyperion,v1,1.3,2,0,"[-956.499, -4.2, -698.892]",1184.634,"[-0.569, -0.002, -0.415]",0.704,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.009, 506.358, -9.886], [-0.009, 436.469, -9.466], [-0.009, 366.579, -9.046], [-0.009, 296.69, -8.626], [-0.009, 226.801, -8.206], [-0.009, 156.912, -7.786], [-0.009, 87.023, -7.366], [-0.009, 17.133, -6.946], [-0.009, -52.756, -6.526], [-0.009, -122.645, -6.106], [-0.009, -192.534, -5.686], [-0.009, -262.423, -5.266], [-0.009, -332.313, -4.846], [-0.009, -402.202, -4.426], [-0.009, -472.091, -4.006], [-0.009, -541.98, -3.586], [-0.009, -611.869, -3.166], [-0.009, -681.759, -2.746], [-0.009, -751.648, -2.326], [-0.009, -821.537, -1.906], [-0.009, -891.426, -1.486], [-0.009, -961.315, -1.066], [-0.009, -1031.205, -0.646], [-0.009, -1101.094, -0.226], [-0.009, -1170.983, 0.194], [-0.009, -1240.872, 0.614], [-0.009, -1310.762, 1.034], [-0.009, -1380.651, 1.454], [-0.009, -1450.54, 1.874], [-0.009, -1520.429, 2.294]]","[[-0.0, 2.298, -0.045], [-0.0, 1.981, -0.043], [-0.0, 1.664, -0.041], [-0.0, 1.346, -0.039], [-0.0, 1.029, -0.037], [-0.0, 0.712, -0.035], [-0.0, 0.395, -0.033], [-0.0, 0.078, -0.032], [-0.0, -0.239, -0.03], [-0.0, -0.557, -0.028], [-0.0, -0.874, -0.026], [-0.0, -1.191, -0.024], [-0.0, -1.508, -0.022], [-0.0, -1.825, -0.02], [-0.0, -2.142, -0.018], [-0.0, -2.46, -0.016], [-0.0, -2.777, -0.014], [-0.0, -3.094, -0.012], [-0.0, -3.411, -0.011], [-0.0, -3.728, -0.009], [-0.0, -4.045, -0.007], [-0.0, -4.363, -0.005], [-0.0, -4.68, -0.003], [-0.0, -4.997, -0.001], [-0.0, -5.314, 0.001], [-0.0, -5.631, 0.003], [-0.0, -5.949, 0.005], [-0.0, -6.266, 0.007], [-0.0, -6.583, 0.009], [-0.0, -6.9, 0.01]]"
Hyperion,v1,1.4,2,0,"[-1063.703, -3.691, -782.013]",1320.236,"[-0.545, -0.002, -0.401]",0.677,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.264, 588.293, -10.541], [0.264, 510.091, -10.172], [0.264, 431.89, -9.803], [0.264, 353.689, -9.434], [0.264, 275.487, -9.065], [0.264, 197.286, -8.696], [0.264, 119.085, -8.326], [0.264, 40.883, -7.957], [0.264, -37.318, -7.588], [0.264, -115.519, -7.219], [0.264, -193.721, -6.85], [0.264, -271.922, -6.481], [0.264, -350.123, -6.112], [0.264, -428.325, -5.742], [0.264, -506.526, -5.373], [0.264, -584.727, -5.004], [0.264, -662.929, -4.635], [0.264, -741.13, -4.266], [0.264, -819.331, -3.897], [0.264, -897.533, -3.528], [0.264, -975.734, -3.158], [0.264, -1053.935, -2.789], [0.264, -1132.137, -2.42], [0.264, -1210.338, -2.051], [0.264, -1288.539, -1.682], [0.264, -1366.741, -1.313], [0.264, -1444.942, -0.944], [0.264, -1523.143, -0.574], [0.264, -1601.345, -0.205], [0.264, -1679.546, 0.164]]","[[0.001, 2.302, -0.041], [0.001, 1.996, -0.04], [0.001, 1.69, -0.038], [0.001, 1.384, -0.037], [0.001, 1.078, -0.035], [0.001, 0.772, -0.034], [0.001, 0.466, -0.033], [0.001, 0.16, -0.031], [0.001, -0.146, -0.03], [0.001, -0.452, -0.028], [0.001, -0.758, -0.027], [0.001, -1.064, -0.025], [0.001, -1.37, -0.024], [0.001, -1.676, -0.022], [0.001, -1.982, -0.021], [0.001, -2.288, -0.02], [0.001, -2.594, -0.018], [0.001, -2.9, -0.017], [0.001, -3.206, -0.015], [0.001, -3.512, -0.014], [0.001, -3.818, -0.012], [0.001, -4.124, -0.011], [0.001, -4.43, -0.009], [0.001, -4.736, -0.008], [0.001, -5.042, -0.007], [0.001, -5.348, -0.005], [0.001, -5.654, -0.004], [0.001, -5.96, -0.002], [0.001, -6.266, -0.001], [0.001, -6.572, 0.001]]"
Hyperion,v1,0.8,0,0,"[-240.562, 0.659, 4.497]",240.605,"[-0.378, 0.001, 0.007]",0.378,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.273, -1.44, 0.03], [0.273, -0.99, -0.036], [0.273, -0.541, -0.102], [0.273, -0.091, -0.168], [0.273, 0.359, -0.234], [0.273, 0.808, -0.3], [0.273, 1.258, -0.366], [0.273, 1.708, -0.432], [0.273, 2.157, -0.498], [0.273, 2.607, -0.563], [0.273, 3.057, -0.629], [0.273, 3.507, -0.695], [0.273, 3.956, -0.761], [0.273, 4.406, -0.827], [0.273, 4.856, -0.893], [0.273, 5.305, -0.959], [0.273, 5.755, -1.025], [0.273, 6.205, -1.091], [0.273, 6.655, -1.157], [0.273, 7.104, -1.223], [0.273, 7.554, -1.289], [0.273, 8.004, -1.355], [0.273, 8.453, -1.421], [0.273, 8.903, -1.487], [0.273, 9.353, -1.553], [0.273, 9.802, -1.619], [0.273, 10.252, -1.684], [0.273, 10.702, -1.75], [0.273, 11.152, -1.816], [0.273, 11.601, -1.882]]","[[0.003, -0.017, 0.0], [0.003, -0.012, -0.0], [0.003, -0.006, -0.001], [0.003, -0.001, -0.002], [0.003, 0.004, -0.003], [0.003, 0.01, -0.004], [0.003, 0.015, -0.004], [0.003, 0.02, -0.005], [0.003, 0.026, -0.006], [0.003, 0.031, -0.007], [0.003, 0.037, -0.008], [0.003, 0.042, -0.008], [0.003, 0.047, -0.009], [0.003, 0.053, -0.01], [0.003, 0.058, -0.011], [0.003, 0.064, -0.011], [0.003, 0.069, -0.012], [0.003, 0.074, -0.013], [0.003, 0.08, -0.014], [0.003, 0.085, -0.015], [0.003, 0.091, -0.015], [0.003, 0.096, -0.016], [0.003, 0.101, -0.017], [0.003, 0.107, -0.018], [0.003, 0.112, -0.019], [0.003, 0.117, -0.019], [0.003, 0.123, -0.02], [0.003, 0.128, -0.021], [0.003, 0.134, -0.022], [0.003, 0.139, -0.023]]"
Hyperion,v1,0.3,3,0,"[-37.581, -0.679, -44.639]",58.357,"[-0.42, -0.008, -0.498]",0.651,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.088, 40.881, -1.452], [0.088, 36.417, -1.384], [0.088, 31.953, -1.317], [0.088, 27.489, -1.249], [0.088, 23.025, -1.181], [0.088, 18.561, -1.113], [0.088, 14.097, -1.045], [0.088, 9.633, -0.977], [0.088, 5.169, -0.909], [0.088, 0.705, -0.842], [0.088, -3.758, -0.774], [0.088, -8.222, -0.706], [0.088, -12.686, -0.638], [0.088, -17.15, -0.57], [0.088, -21.614, -0.502], [0.088, -26.078, -0.434], [0.088, -30.542, -0.366], [0.088, -35.006, -0.299], [0.088, -39.47, -0.231], [0.088, -43.934, -0.163], [0.088, -48.398, -0.095], [0.088, -52.862, -0.027], [0.088, -57.326, 0.041], [0.088, -61.79, 0.109], [0.088, -66.254, 0.177], [0.088, -70.718, 0.244], [0.088, -75.182, 0.312], [0.088, -79.646, 0.38], [0.088, -84.11, 0.448], [0.088, -88.574, 0.516]]","[[0.007, 3.484, -0.124], [0.007, 3.103, -0.118], [0.007, 2.723, -0.112], [0.007, 2.343, -0.106], [0.007, 1.962, -0.101], [0.007, 1.582, -0.095], [0.007, 1.201, -0.089], [0.007, 0.821, -0.083], [0.007, 0.44, -0.077], [0.007, 0.06, -0.072], [0.007, -0.32, -0.066], [0.007, -0.701, -0.06], [0.007, -1.081, -0.054], [0.007, -1.461, -0.049], [0.007, -1.842, -0.043], [0.007, -2.222, -0.037], [0.007, -2.603, -0.031], [0.007, -2.983, -0.025], [0.007, -3.364, -0.02], [0.007, -3.744, -0.014], [0.007, -4.124, -0.008], [0.007, -4.505, -0.002], [0.007, -4.885, 0.003], [0.007, -5.266, 0.009], [0.007, -5.646, 0.015], [0.007, -6.026, 0.021], [0.007, -6.407, 0.027], [0.007, -6.787, 0.032], [0.007, -7.168, 0.038], [0.007, -7.548, 0.044]]"
Hyperion,v1,0.4,3,0,"[-63.835, -1.167, -80.452]",102.708,"[-0.401, -0.007, -0.505]",0.645,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.158, 72.28, -2.719], [0.158, 64.235, -2.603], [0.158, 56.19, -2.486], [0.158, 48.144, -2.369], [0.158, 40.099, -2.253], [0.158, 32.054, -2.136], [0.158, 24.009, -2.019], [0.158, 15.963, -1.903], [0.158, 7.918, -1.786], [0.158, -0.127, -1.669], [0.158, -8.172, -1.553], [0.158, -16.217, -1.436], [0.158, -24.263, -1.319], [0.158, -32.308, -1.203], [0.158, -40.353, -1.086], [0.158, -48.398, -0.969], [0.158, -56.444, -0.853], [0.158, -64.489, -0.736], [0.158, -72.534, -0.62], [0.158, -80.579, -0.503], [0.158, -88.624, -0.386], [0.158, -96.67, -0.27], [0.158, -104.715, -0.153], [0.158, -112.76, -0.036], [0.158, -120.805, 0.08], [0.158, -128.851, 0.197], [0.158, -136.896, 0.314], [0.158, -144.941, 0.43], [0.158, -152.986, 0.547], [0.158, -161.031, 0.664]]","[[0.008, 3.465, -0.13], [0.008, 3.079, -0.125], [0.008, 2.693, -0.119], [0.008, 2.308, -0.114], [0.008, 1.922, -0.108], [0.008, 1.537, -0.102], [0.008, 1.151, -0.097], [0.008, 0.765, -0.091], [0.008, 0.38, -0.086], [0.008, -0.006, -0.08], [0.008, -0.392, -0.074], [0.008, -0.777, -0.069], [0.008, -1.163, -0.063], [0.008, -1.549, -0.058], [0.008, -1.934, -0.052], [0.008, -2.32, -0.046], [0.008, -2.706, -0.041], [0.008, -3.091, -0.035], [0.008, -3.477, -0.03], [0.008, -3.863, -0.024], [0.008, -4.248, -0.019], [0.008, -4.634, -0.013], [0.008, -5.019, -0.007], [0.008, -5.405, -0.002], [0.008, -5.791, 0.004], [0.008, -6.176, 0.009], [0.008, -6.562, 0.015], [0.008, -6.948, 0.021], [0.008, -7.333, 0.026], [0.008, -7.719, 0.032]]"
Hyperion,v1,0.25,3,0,"[-26.641, -6.93, -26.879]",38.474,"[-0.428, -0.111, -0.432]",0.618,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.005, 24.609, -7.019], [0.005, 21.921, -6.326], [0.005, 19.233, -5.633], [0.005, 16.545, -4.94], [0.005, 13.857, -4.247], [0.005, 11.169, -3.554], [0.005, 8.482, -2.861], [0.005, 5.794, -2.168], [0.005, 3.106, -1.475], [0.005, 0.418, -0.782], [0.005, -2.27, -0.089], [0.005, -4.958, 0.604], [0.005, -7.646, 1.297], [0.005, -10.334, 1.99], [0.005, -13.022, 2.683], [0.005, -15.71, 3.376], [0.005, -18.398, 4.069], [0.005, -21.086, 4.762], [0.005, -23.774, 5.455], [0.005, -26.462, 6.148], [0.005, -29.15, 6.841], [0.005, -31.838, 7.534], [0.005, -34.525, 8.227], [0.005, -37.213, 8.92], [0.005, -39.901, 9.613], [0.005, -42.589, 10.306], [0.005, -45.277, 10.999], [0.005, -47.965, 11.692], [0.005, -50.653, 12.385], [0.005, -53.341, 13.078]]","[[0.001, 3.02, -0.861], [0.001, 2.69, -0.776], [0.001, 2.36, -0.691], [0.001, 2.03, -0.606], [0.001, 1.7, -0.521], [0.001, 1.371, -0.436], [0.001, 1.041, -0.351], [0.001, 0.711, -0.266], [0.001, 0.381, -0.181], [0.001, 0.051, -0.096], [0.001, -0.279, -0.011], [0.001, -0.608, 0.074], [0.001, -0.938, 0.159], [0.001, -1.268, 0.244], [0.001, -1.598, 0.329], [0.001, -1.928, 0.414], [0.001, -2.258, 0.499], [0.001, -2.588, 0.584], [0.001, -2.917, 0.669], [0.001, -3.247, 0.754], [0.001, -3.577, 0.839], [0.001, -3.907, 0.925], [0.001, -4.237, 1.01], [0.001, -4.567, 1.095], [0.001, -4.896, 1.18], [0.001, -5.226, 1.265], [0.001, -5.556, 1.35], [0.001, -5.886, 1.435], [0.001, -6.216, 1.52], [0.001, -6.546, 1.605]]"
Hyperion,v1,0.9,1,0,"[-311.498, 2.362, -138.642]",340.967,"[-0.386, 0.003, -0.172]",0.423,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.15, 119.256, -2.727], [0.15, 105.392, -2.963], [0.15, 91.528, -3.199], [0.15, 77.664, -3.436], [0.15, 63.8, -3.672], [0.15, 49.935, -3.908], [0.15, 36.071, -4.144], [0.15, 22.207, -4.38], [0.15, 8.343, -4.616], [0.15, -5.521, -4.853], [0.15, -19.386, -5.089], [0.15, -33.25, -5.325], [0.15, -47.114, -5.561], [0.15, -60.978, -5.797], [0.15, -74.842, -6.033], [0.15, -88.707, -6.27], [0.15, -102.571, -6.506], [0.15, -116.435, -6.742], [0.15, -130.299, -6.978], [0.15, -144.163, -7.214], [0.15, -158.028, -7.45], [0.15, -171.892, -7.687], [0.15, -185.756, -7.923], [0.15, -199.62, -8.159], [0.15, -213.484, -8.395], [0.15, -227.348, -8.631], [0.15, -241.213, -8.867], [0.15, -255.077, -9.104], [0.15, -268.941, -9.34], [0.15, -282.805, -9.576]]","[[0.001, 1.129, -0.026], [0.001, 0.998, -0.028], [0.001, 0.867, -0.03], [0.001, 0.735, -0.033], [0.001, 0.604, -0.035], [0.001, 0.473, -0.037], [0.001, 0.342, -0.039], [0.001, 0.21, -0.041], [0.001, 0.079, -0.044], [0.001, -0.052, -0.046], [0.001, -0.184, -0.048], [0.001, -0.315, -0.05], [0.001, -0.446, -0.053], [0.001, -0.577, -0.055], [0.001, -0.709, -0.057], [0.001, -0.84, -0.059], [0.001, -0.971, -0.062], [0.001, -1.102, -0.064], [0.001, -1.234, -0.066], [0.001, -1.365, -0.068], [0.001, -1.496, -0.071], [0.001, -1.628, -0.073], [0.001, -1.759, -0.075], [0.001, -1.89, -0.077], [0.001, -2.021, -0.079], [0.001, -2.153, -0.082], [0.001, -2.284, -0.084], [0.001, -2.415, -0.086], [0.001, -2.546, -0.088], [0.001, -2.678, -0.091]]"
Hyperion,v1,0.2,2,0,"[-17.164, -1.981, -12.661]",21.42,"[-0.431, -0.05, -0.318]",0.538,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.008, 12.481, -1.518], [0.008, 11.215, -1.32], [0.008, 9.949, -1.122], [0.008, 8.683, -0.924], [0.008, 7.417, -0.726], [0.008, 6.151, -0.528], [0.008, 4.884, -0.33], [0.008, 3.618, -0.132], [0.008, 2.352, 0.066], [0.008, 1.086, 0.265], [0.008, -0.18, 0.463], [0.008, -1.446, 0.661], [0.008, -2.712, 0.859], [0.008, -3.978, 1.057], [0.008, -5.244, 1.255], [0.008, -6.51, 1.453], [0.008, -7.777, 1.651], [0.008, -9.043, 1.849], [0.008, -10.309, 2.047], [0.008, -11.575, 2.245], [0.008, -12.841, 2.443], [0.008, -14.107, 2.642], [0.008, -15.373, 2.84], [0.008, -16.639, 3.038], [0.008, -17.905, 3.236], [0.008, -19.172, 3.434], [0.008, -20.438, 3.632], [0.008, -21.704, 3.83], [0.008, -22.97, 4.028], [0.008, -24.236, 4.226]]","[[0.002, 2.393, -0.291], [0.002, 2.15, -0.253], [0.002, 1.908, -0.215], [0.002, 1.665, -0.177], [0.002, 1.422, -0.139], [0.002, 1.179, -0.101], [0.002, 0.936, -0.063], [0.002, 0.694, -0.025], [0.002, 0.451, 0.013], [0.002, 0.208, 0.051], [0.002, -0.035, 0.089], [0.002, -0.277, 0.127], [0.002, -0.52, 0.165], [0.002, -0.763, 0.203], [0.002, -1.005, 0.241], [0.002, -1.248, 0.279], [0.002, -1.491, 0.317], [0.002, -1.734, 0.355], [0.002, -1.977, 0.392], [0.002, -2.219, 0.43], [0.002, -2.462, 0.468], [0.002, -2.705, 0.507], [0.002, -2.948, 0.545], [0.002, -3.19, 0.583], [0.002, -3.433, 0.62], [0.002, -3.676, 0.658], [0.002, -3.919, 0.696], [0.002, -4.162, 0.734], [0.002, -4.404, 0.772], [0.002, -4.647, 0.81]]"
Hyperion,v1,0.5,2,0,"[-97.404, -0.656, -81.686]",127.124,"[-0.391, -0.003, -0.328]",0.511,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.174, 73.741, -2.132], [0.174, 65.572, -2.067], [0.174, 57.404, -2.001], [0.174, 49.235, -1.935], [0.174, 41.067, -1.87], [0.174, 32.898, -1.804], [0.174, 24.729, -1.738], [0.174, 16.561, -1.673], [0.174, 8.392, -1.607], [0.174, 0.224, -1.541], [0.174, -7.945, -1.476], [0.174, -16.113, -1.41], [0.174, -24.282, -1.344], [0.174, -32.451, -1.279], [0.174, -40.619, -1.213], [0.174, -48.788, -1.148], [0.174, -56.956, -1.082], [0.174, -65.125, -1.016], [0.174, -73.293, -0.951], [0.174, -81.462, -0.885], [0.174, -89.631, -0.819], [0.174, -97.799, -0.754], [0.174, -105.968, -0.688], [0.174, -114.136, -0.622], [0.174, -122.305, -0.557], [0.174, -130.473, -0.491], [0.174, -138.642, -0.426], [0.174, -146.811, -0.36], [0.174, -154.979, -0.294], [0.174, -163.148, -0.229]]","[[0.005, 2.262, -0.065], [0.005, 2.012, -0.063], [0.005, 1.761, -0.061], [0.005, 1.51, -0.059], [0.005, 1.26, -0.057], [0.005, 1.009, -0.055], [0.005, 0.759, -0.053], [0.005, 0.508, -0.051], [0.005, 0.257, -0.049], [0.005, 0.007, -0.047], [0.005, -0.244, -0.045], [0.005, -0.494, -0.043], [0.005, -0.745, -0.041], [0.005, -0.996, -0.039], [0.005, -1.246, -0.037], [0.005, -1.497, -0.035], [0.005, -1.747, -0.033], [0.005, -1.998, -0.031], [0.005, -2.249, -0.029], [0.005, -2.499, -0.027], [0.005, -2.75, -0.025], [0.005, -3.0, -0.023], [0.005, -3.251, -0.021], [0.005, -3.501, -0.019], [0.005, -3.752, -0.017], [0.005, -4.003, -0.015], [0.005, -4.253, -0.013], [0.005, -4.504, -0.011], [0.005, -4.754, -0.009], [0.005, -5.005, -0.007]]"
